,Unnamed: 0,orderid,shopid,userid,event_time
599,1817,31317638252343,25924280,140496712,2019-12-29 19:20:39
600,1819,31254413398035,116615581,133494320,2019-12-29 01:46:53
601,1823,31312509017620,147941492,31342568,2019-12-29 17:55:09
602,1826,31309213152620,147941492,210617846,2019-12-29 17:00:13
605,1833,31317065506831,26974701,60094200,2019-12-29 19:11:05
606,1839,31305995743090,54615708,115379674,2019-12-29 16:06:35
607,1841,31332461595763,117064993,190834725,2019-12-29 23:27:41
608,1842,31289023321961,61556313,935325,2019-12-29 11:23:43
610,1853,31333198296021,89768730,63570828,2019-12-29 23:39:59
611,1854,31311892714761,96757706,14296507,2019-12-29 17:44:52
612,1857,31294856667783,154074176,2957135,2019-12-29 13:00:56
614,1874,31293889088059,147941492,205046026,2019-12-29 12:44:49
615,1876,31273852933067,51134277,196424247,2019-12-29 07:10:52
618,1879,31259689421287,9374147,117542226,2019-12-29 03:14:49
619,1882,31306531131368,16391635,30231597,2019-12-29 16:15:32
620,1883,31302123453279,91799978,202632990,2019-12-29 15:02:03
621,1884,31249569782140,61811194,182698845,2019-12-29 00:26:10
622,1887,31282762779928,110868046,627173,2019-12-29 09:39:22
624,1896,31333052200058,147941492,14188108,2019-12-29 23:37:32
625,1899,31331913393402,83764530,731791,2019-12-29 23:18:33
627,1907,31304442920759,61556313,173393146,2019-12-29 15:40:42
629,1915,31287821912512,801940,461754,2019-12-29 11:03:41
631,1921,31295834368162,165045834,131507676,2019-12-29 13:17:14
632,1924,31315326790216,9374147,92449662,2019-12-29 18:42:06
633,1930,31278625445980,61556313,45129057,2019-12-29 08:30:25
634,1932,31284671575586,50713918,8437421,2019-12-29 10:11:11
636,1950,31253242522174,91487219,182698845,2019-12-29 01:27:22
637,1951,31322761982766,9641401,194473424,2019-12-29 20:46:01
639,1958,31316608974357,26974701,86663649,2019-12-29 19:03:28
640,1960,31298659091193,14646941,4416026,2019-12-29 14:04:19
641,1962,31253396189117,61811194,120287201,2019-12-29 01:29:57
643,1966,31323533682030,92566917,166221072,2019-12-29 20:58:53
644,1970,31317149124964,134946458,170998921,2019-12-29 19:12:30
646,1977,31322895614643,8715449,80908103,2019-12-29 20:48:15
648,1985,31324376265157,61556313,33807646,2019-12-29 21:12:57
649,1988,31324598543260,26974701,201947596,2019-12-29 21:16:38
651,1994,31296858674956,15618985,33259671,2019-12-29 13:34:18
652,1996,31250310706229,97083776,178898905,2019-12-29 00:38:30
653,1998,31283570588163,87621695,141263702,2019-12-29 09:52:50
654,2004,31320123675817,147941492,23359077,2019-12-29 20:02:04
655,2005,31307146545022,26167337,196879557,2019-12-29 16:25:47
656,2008,31314787734504,29238238,72988487,2019-12-29 18:33:07
660,2018,31099481075866,28091290,114498557,2019-12-27 06:44:41
661,2027,31156047874941,61556313,452681,2019-12-27 22:27:28
662,2028,31144359441018,128300567,89614767,2019-12-27 19:12:40
663,2030,31149342606876,91639906,176456399,2019-12-27 20:35:42
664,2032,31152321597675,61556313,18284223,2019-12-27 21:25:21
667,2036,31121820422496,163968828,78903959,2019-12-27 12:57:00
668,2037,31117433083064,61556313,28771861,2019-12-27 11:43:54
669,2041,31141796337504,61556313,6071169,2019-12-27 18:29:56
670,2042,31156838096227,91799978,214486203,2019-12-27 22:40:38
671,2048,31139851470034,86285837,114039351,2019-12-27 17:57:31
673,2054,31113875918930,51831798,60565319,2019-12-27 10:44:35
674,2055,31137391871543,90483698,809645,2019-12-27 17:16:32
675,2057,31129908337152,61556313,97841351,2019-12-27 15:11:49
676,2059,31092276534810,96558159,12424129,2019-12-27 04:44:36
677,2062,31147660635860,91487219,131290839,2019-12-27 20:07:40
681,2070,31134944263978,61556313,74768187,2019-12-27 16:35:44
682,2072,31096904729098,147941492,173660915,2019-12-27 06:01:44
683,2073,31143677657881,115179739,1307991,2019-12-27 19:01:18
684,2074,31096546495644,9153340,210797545,2019-12-27 05:55:46
686,2077,31133965668505,118949192,3478642,2019-12-27 16:19:25
688,2079,31112428594304,147941492,3638831,2019-12-27 10:20:28
689,2081,31147605723838,29650418,14187645,2019-12-27 20:06:45
690,2082,31151114763689,61556313,188540479,2019-12-27 21:05:14
692,2085,31123128221871,39554718,48077237,2019-12-27 13:18:49
693,2089,31135822892927,147941492,137242458,2019-12-27 16:50:22
694,2091,31121948476709,18190345,209344237,2019-12-27 12:59:08
695,2092,31128915471557,156498720,214356268,2019-12-27 14:55:15
696,2099,31107710160253,51487211,159194610,2019-12-27 09:01:51
698,2106,31138471343689,61556313,57456978,2019-12-27 17:34:31
701,2113,31086323150923,44606956,211631327,2019-12-27 03:05:23
702,2118,31150029662649,61556313,144970382,2019-12-27 20:47:09
703,2123,31077841077941,147941492,214210688,2019-12-27 00:44:01
705,2126,31146695178557,168388504,213840240,2019-12-27 19:51:36
706,2133,31110507443764,134968430,61027739,2019-12-27 09:48:27
708,2137,31076919751063,26974701,89710016,2019-12-27 00:28:39
709,2141,31104840943123,147941492,6604782,2019-12-27 08:14:00
711,2147,31155817566435,157607264,125177353,2019-12-27 22:23:37
712,2148,31156064762197,26974701,53281997,2019-12-27 22:27:44
714,2152,31150080489438,147941492,214437948,2019-12-27 20:48:00
715,2158,31126402720357,68716077,71471774,2019-12-27 14:13:22
716,2165,31161527358838,84301799,139278080,2019-12-27 23:58:48
717,2166,31131864201573,147941492,15669610,2019-12-27 15:44:25
718,2177,31136545542048,147941492,189029587,2019-12-27 17:02:26
719,2185,31154974123887,191060361,174653483,2019-12-27 22:09:34
720,2189,31155311090098,61556313,207649208,2019-12-27 22:15:11
721,2192,31117024809185,147941492,63947404,2019-12-27 11:37:05
722,2194,31150720686585,54615708,209766096,2019-12-27 20:58:41
723,2196,31143884292954,147941492,154467426,2019-12-27 19:04:45
724,2197,31131244840574,140626153,85427312,2019-12-27 15:34:04
726,2203,31143816666254,147941492,44079683,2019-12-27 19:03:36
727,2204,31110634070553,147941492,87418589,2019-12-27 09:50:34
728,2205,31130051905120,148917764,160556513,2019-12-27 15:14:11
729,2209,31112993377893,61556313,28723580,2019-12-27 10:29:53
730,2210,31159151251982,61556313,59948678,2019-12-27 23:19:11
734,2218,31142890130350,104590058,156856188,2019-12-27 18:48:10
735,2219,31144404199450,47415942,197233729,2019-12-27 19:13:25
737,2230,31154094472902,54615708,119006783,2019-12-27 21:54:54
738,2237,31126196962537,114919380,9209456,2019-12-27 14:09:56
740,2249,31086398164946,78509316,13085100,2019-12-27 03:06:39
742,2260,31159709357949,54615708,898952,2019-12-27 23:28:29
743,2262,31133532296984,167068287,90452729,2019-12-27 16:12:13
746,2269,31159970292445,61556313,1340450,2019-12-27 23:32:50
747,2272,31143249964591,147941492,100051974,2019-12-27 18:54:09
748,2279,31123596802592,110641390,78529516,2019-12-27 13:26:37
750,2282,31115266192415,116337057,157457197,2019-12-27 11:07:47
751,2283,31116955314594,68862371,72847196,2019-12-27 11:35:55
752,2286,31151019465287,147941492,210974650,2019-12-27 21:03:39
753,2287,31159935886224,115179739,195377478,2019-12-27 23:32:16
755,2291,31119117107129,61556313,26597266,2019-12-27 12:11:58
756,2293,31080260710235,96460204,30569428,2019-12-27 01:24:20
757,2295,31121887029669,156498720,213265928,2019-12-27 12:58:07
759,2301,31143397817963,54615708,198691168,2019-12-27 18:56:38
760,2303,31154096157984,117064993,140872961,2019-12-27 21:54:56
761,2305,31101030538420,147941492,63792169,2019-12-27 07:10:30
765,2317,31089881020845,64394533,28598074,2019-12-27 04:04:42
767,2319,31136512209009,112547365,4662020,2019-12-27 17:01:53
768,2323,31153370354554,43412276,8377783,2019-12-27 21:42:50
769,2327,31111674302995,110868046,52227853,2019-12-27 10:07:54
771,2330,31077737144656,54615708,142911136,2019-12-27 00:42:18
772,2331,31081670688898,61556313,214226433,2019-12-27 01:47:50
774,2334,31153943582300,28164269,33794624,2019-12-27 21:52:23
775,2338,31075208826809,147941492,195903090,2019-12-27 00:00:08
777,2343,31079394757534,192785588,12076500,2019-12-27 01:09:54
779,2345,31142069738113,121727827,227294,2019-12-27 18:34:29
780,2346,31148124605589,26974701,11713179,2019-12-27 20:15:24
781,2348,31119486217597,61556313,77396337,2019-12-27 12:18:06
782,2349,31135188882468,84301799,116425755,2019-12-27 16:39:49
785,2360,31152020832223,54615708,44869649,2019-12-27 21:20:21
786,2361,31115753961899,155143347,146290990,2019-12-27 11:15:53
788,2364,31127202058569,61556313,7197924,2019-12-27 14:26:42
791,2380,31135237113006,145146309,193861404,2019-12-27 16:40:37
794,2386,31152487131680,61556313,112450617,2019-12-27 21:28:08
795,2388,31120969296372,79735628,206406690,2019-12-27 12:42:50
798,2396,31160259235047,27987240,192785138,2019-12-27 23:37:40
801,2402,31161117192762,166672032,218468,2019-12-27 23:51:57
802,2405,31149372679746,61556313,74791562,2019-12-27 20:36:13
803,2406,31149280454014,61556313,132774769,2019-12-27 20:34:40
804,2409,31115085505928,19216692,1805102,2019-12-27 11:04:46
807,2414,31125127204689,147941492,87640820,2019-12-27 13:52:08
808,2417,31249016168506,147941492,41621401,2019-12-29 00:16:56
809,2418,31307501136555,15618985,151297960,2019-12-29 16:31:41
810,2419,31304358496759,18173522,164908277,2019-12-29 15:39:18
812,2424,31310432472178,126639670,103471729,2019-12-29 17:20:32
813,2428,31321069150076,54615708,134734477,2019-12-29 20:17:49
815,2435,31333164051345,32504026,9784129,2019-12-29 23:39:24
816,2445,31314439225205,86822226,16848403,2019-12-29 18:27:19
819,2453,31315299598296,86285837,181182903,2019-12-29 18:41:40
820,2454,31297097076123,54615708,34686738,2019-12-29 13:38:17
821,2459,31316902132230,66337054,209512608,2019-12-29 19:08:23
823,2466,31282755038053,49674796,104821499,2019-12-29 09:39:15
824,2468,31304701744954,91639906,151871167,2019-12-29 15:45:01
825,2469,31310497402111,1175477,120697827,2019-12-29 17:21:37
826,2473,31327893276315,54615708,161570039,2019-12-29 22:11:34
828,2483,31329140104221,51134277,13924660,2019-12-29 22:32:21
829,2486,31309098640451,147941492,3303075,2019-12-29 16:58:19
831,2490,31317471381617,50970067,131259704,2019-12-29 19:17:51
832,2493,31321276655251,21534934,23852703,2019-12-29 20:21:16
834,2501,31279637483672,147941492,20822544,2019-12-29 08:47:17
835,2507,31295089572172,156498720,40444649,2019-12-29 13:04:49
836,2508,31322013445999,19216692,41974391,2019-12-29 20:33:33
837,2513,31248038054926,147941492,3695373,2019-12-29 00:00:38
839,2525,31253012866590,47415942,2822208,2019-12-29 01:23:33
841,2530,31288914472362,167068287,125146967,2019-12-29 11:21:54
842,2532,31248256953859,147941492,8496418,2019-12-29 00:04:16
843,2536,31297176658209,28812867,114724212,2019-12-29 13:39:37
844,2548,31291899908005,61556313,89122706,2019-12-29 12:11:39
852,2569,31248086237171,147941492,52255254,2019-12-29 00:01:27
853,2571,31323406327871,147941492,131868382,2019-12-29 20:56:46
855,2580,31318043353044,9641401,4129538,2019-12-29 19:27:24
856,2581,31319588926197,54615708,198602200,2019-12-29 19:53:08
857,2582,31298229415617,39938958,75177,2019-12-29 13:57:10
860,2590,31310822800601,70524978,81928284,2019-12-29 17:27:03
861,2599,31333803942385,50713918,46015319,2019-12-29 23:50:03
862,2601,31249873836913,61556313,207048045,2019-12-29 00:31:14
863,2603,31257013875719,147941492,39099300,2019-12-29 02:30:14
866,2617,31280013220818,76668593,214832011,2019-12-29 08:53:34
867,2620,31291540099341,68716077,214874607,2019-12-29 12:05:40
868,2621,31271666955532,58543771,143034329,2019-12-29 06:34:26
869,2629,31295804064652,147941492,40620787,2019-12-29 13:16:44
870,2630,31310033961807,61556313,80307135,2019-12-29 17:13:53
872,2638,31257568326352,75632239,65168683,2019-12-29 02:39:29
874,2647,31325247444914,1175477,125454291,2019-12-29 21:27:28
875,2650,31334805270387,147941492,15165209,2019-12-30 00:06:46
876,2652,31381906743615,8362239,25025114,2019-12-30 13:11:46
878,2654,31373867650207,147941492,19754442,2019-12-30 10:57:48
879,2655,31411261546405,147941492,138479117,2019-12-30 21:21:01
880,2658,31385179373769,147941492,192274520,2019-12-30 14:06:20
884,2669,31393244832462,769445,29299481,2019-12-30 16:20:45
885,2676,31374782971967,130098983,115523546,2019-12-30 11:13:02
886,2678,31410599947650,769445,195329275,2019-12-30 21:09:59
887,2679,31402395758870,25924280,11497479,2019-12-30 18:53:15
888,2680,31370177144903,15618985,81522673,2019-12-30 09:56:17
889,2688,31387193201790,147941492,57427339,2019-12-30 14:39:54
890,2689,31400768367490,54615708,148278890,2019-12-30 18:26:08
892,2691,31409631886597,147941492,32435783,2019-12-30 20:53:52
893,2693,31379587178841,147941492,48793634,2019-12-30 12:33:07
894,2696,31337788537670,54615708,95900927,2019-12-30 00:56:29
896,2702,31397450975089,147941492,202906110,2019-12-30 17:30:50
898,2720,31410251717296,61556313,1863690,2019-12-30 21:04:11
899,2722,31416693777039,75632239,204622903,2019-12-30 22:51:33
900,2723,31337221758082,92566917,27188661,2019-12-30 00:47:02
901,2727,31335094103054,54615708,193377116,2019-12-30 00:11:34
903,2732,31339926028055,147941492,209856659,2019-12-30 01:32:06
904,2736,31395410641492,68862371,93538789,2019-12-30 16:56:51
905,2738,31364449495376,161929554,172911111,2019-12-30 08:20:50
907,2742,31381281741065,32504026,548263,2019-12-30 13:01:21
909,2748,31402362125671,19216692,38093796,2019-12-30 18:52:43
910,2750,31388583984577,156883302,205926433,2019-12-30 15:03:03
912,2755,31400471357077,150526730,151698707,2019-12-30 18:21:12
913,2757,31391678262657,147941492,208313653,2019-12-30 15:54:39
914,2762,31412950236735,61556313,69795282,2019-12-30 21:49:10
915,2766,31337711649409,147941492,114282027,2019-12-30 00:55:11
916,2785,31399565765947,61556313,58368343,2019-12-30 18:06:05
919,2803,31404674283466,156498720,214768235,2019-12-30 19:31:14
920,2805,31418363452349,9374147,149273183,2019-12-30 23:19:23
921,2807,31334944865109,147941492,15410652,2019-12-30 00:09:04
922,2808,31388808536328,147941492,63895,2019-12-30 15:06:49
923,2811,31362246674620,61556313,118225641,2019-12-30 07:44:06
925,2822,31335759973852,45348627,936018,2019-12-30 00:22:39
927,2828,31371121981963,61556313,36698,2019-12-30 10:12:02
928,2830,31407554450141,91487219,107129696,2019-12-30 20:19:14
930,2837,31378074625599,61556313,220222,2019-12-30 12:07:55
931,2838,31402747442615,61556313,16012814,2019-12-30 18:59:07
932,2849,31384040249632,16001939,187183520,2019-12-30 13:47:21
934,2851,31342690503315,148866409,215062295,2019-12-30 02:18:10
935,2853,31387223208148,119309887,15035460,2019-12-30 14:40:23
936,2855,31398860029481,61556313,138677373,2019-12-30 17:54:20
937,2860,31395205174010,75622223,60143112,2019-12-30 16:53:25
938,2863,31376679362057,61556313,191132689,2019-12-30 11:44:39
939,2866,31363314637436,112442101,85714047,2019-12-30 08:01:54
941,2873,31458206021093,61811194,120287201,2019-12-31 10:23:27
942,2874,31422835929064,147941492,4475857,2019-12-31 00:33:55
943,2876,31478155836382,54615708,190222721,2019-12-31 15:55:56
944,2877,31457978666536,11896733,450057,2019-12-31 10:19:38
946,2881,31459613041704,26974701,171840097,2019-12-31 10:46:53
947,2883,31473700914941,147941492,4724281,2019-12-31 14:41:41
948,2886,31504531865948,61556313,59000404,2019-12-31 23:15:32
949,2889,31427168491618,54615708,23251,2019-12-31 01:46:09
951,2892,31471932745396,75622223,196186394,2019-12-31 14:12:13
953,2896,31498716641989,61556313,30595401,2019-12-31 21:38:36
954,2899,31474634059874,54615708,192181428,2019-12-31 14:57:14
955,2906,31442164574858,25924280,90641138,2019-12-31 05:56:04
956,2907,31468392121066,61556313,38374194,2019-12-31 13:13:12
957,2908,31473413046715,160305762,63031822,2019-12-31 14:36:54
959,2917,31500340888913,15618985,51437808,2019-12-31 22:05:41
960,2919,31500997589033,147941492,94263135,2019-12-31 22:16:37
962,2925,31484300920668,9374147,144755663,2019-12-31 17:38:20
963,2931,31471860518017,36453588,29005417,2019-12-31 14:11:01
964,2933,31467791837325,147941492,1203323,2019-12-31 13:03:12
965,2935,31479933288654,1175477,97526779,2019-12-31 16:25:34
966,2937,31449364838800,17678304,30747344,2019-12-31 07:56:05
967,2938,31462543449066,192785588,201917699,2019-12-31 11:35:43
968,2944,31430797265772,178273138,121041805,2019-12-31 02:46:37
969,2948,31443405034171,178273138,215035323,2019-12-31 06:16:45
970,2951,31493082700499,61556313,50240981,2019-12-31 20:04:42
971,2953,31505049950330,91487219,14442550,2019-12-31 23:24:09
972,2955,31473696635983,801940,143465731,2019-12-31 14:41:36
973,2957,31437455763950,147941492,61421458,2019-12-31 04:37:36
974,2962,31454941466464,1175477,179305910,2019-12-31 09:29:01
976,2971,31465552342639,147941492,292242,2019-12-31 12:25:52
977,2972,31484556766711,24013303,37124914,2019-12-31 17:42:37
979,2976,31486296619908,180676972,121537666,2019-12-31 18:11:37
982,2982,31466154929137,43412276,88966698,2019-12-31 12:35:54
983,2984,31498188991981,61556313,30496066,2019-12-31 21:29:49
984,2987,31435180837074,36641013,23204804,2019-12-31 03:59:41
985,2988,31474978504807,13735592,215424202,2019-12-31 15:02:58
986,2989,31475153687425,147941492,196424247,2019-12-31 15:05:54
987,2991,31499744023406,19562560,97684909,2019-12-31 21:55:44
988,2992,31459168989263,801940,78922700,2019-12-31 10:39:28
989,2994,31431159961561,64112798,78973239,2019-12-31 02:52:39
991,2996,31465143928506,118139770,177392889,2019-12-31 12:19:03
992,3000,31424415026564,121727827,140260305,2019-12-31 01:00:16
994,3005,31503151475793,115179739,75177,2019-12-31 22:52:31
995,3007,31438067715577,75622223,183955748,2019-12-31 04:47:47
996,3011,31496778059911,97084589,10038243,2019-12-31 21:06:18
997,3012,31460769710017,51134277,60328826,2019-12-31 11:06:09
999,3019,31484777974924,147941492,203890977,2019-12-31 17:46:17
1000,3022,31428122404093,64909117,167236148,2019-12-31 02:02:02
1001,3029,31467331747152,147941492,36622590,2019-12-31 12:55:31
